A,C,P,B,L,R,LA
1,2,87,13.1541,182.449,0.8,55
1,2,87,13.1346,193.333,0.82,55
1,2,87,13.1313,273.333,0.76,55
1,2,87,13.1834,126.667,0.9,55
1,2,87,13.1443,220,0.78,55
1,2,87,13.1476,223.265,0.8,55
1,2,87,13.1118,260,0.76,55
1,2,87,13.1638,180,0.84,55
1,2,87,13.1313,353.333,0.78,55
1,4,60,13.1801,140,0.88,56
1,4,60,13.1606,206.667,0.82,56
1,4,60,13.1801,166.667,0.84,56
1,4,60,13.1573,155.238,0.86,56
1,4,60,13.2126,100,0.94,56
1,4,60,13.1704,206.667,0.82,56
1,4,60,13.1899,153.333,0.88,56
1,4,60,13.1443,220,0.82,56
1,4,60,13.1638,206.667,0.82,56
1,4,60,13.1964,113.333,0.92,56
1,4,60,13.1606,193.333,0.82,56
1,4,60,13.1671,193.333,0.84,56
1,4,60,13.1964,113.333,0.92,56
1,4,60,13.1378,187.66,0.78,56
1,4,60,13.1866,140,0.9,56
1,5,60,15.4003,216.667,0.8,57
1,5,60,15.3905,270,0.76,57
1,5,60,15.371,350,0.72,57
1,5,60,15.423,163.333,0.86,57
1,5,60,15.3872,336.667,0.74,57
1,5,60,15.4133,216.667,0.8,57
1,5,60,15.3677,270,0.78,57
1,5,60,15.397,390,0.74,57
1,5,60,15.4068,270,0.78,57
1,5,60,15.423,230,0.82,57
1,5,60,15.384,270,0.76,57
1,5,60,15.3938,287.687,0.76,57
1,5,60,15.384,283.333,0.76,57
1,5,60,15.4035,256.667,0.8,57
1,5,60,15.3417,296.667,0.72,57
1,5,91,11.557,203.333,0.82,58
1,5,91,11.5798,190,0.84,58
1,5,91,11.518,243.333,0.78,58
1,5,91,11.5245,256.667,0.78,58
1,5,91,11.583,216.667,0.82,58
1,5,91,11.6058,163.333,0.9,58
1,5,91,11.5798,176.667,0.86,58
1,5,91,11.583,163.333,0.88,58
1,5,91,11.6188,110,0.94,58
1,5,91,11.5472,230,0.78,58
1,5,91,11.5863,163.333,0.88,58
1,5,91,11.5537,310,0.74,58
1,5,91,11.5505,230,0.8,58
1,5,91,11.596,136.667,0.9,58
1,5,91,11.5277,283.333,0.72,58
1,6,91,13.7576,462.979,0.58,59
1,6,91,13.6503,453.333,0.6,59
1,6,91,13.7511,316.111,0.74,59
1,6,91,13.7771,320,0.7,59
1,6,91,13.7706,297.687,0.72,59
1,6,91,13.6958,400,0.64,59
1,6,91,13.7218,392.925,0.7,59
1,6,91,13.8455,160,0.88,59
1,6,91,13.8455,173.333,0.88,59
1,6,91,13.7218,480,0.66,59
1,6,91,13.7316,440,0.64,59
1,6,91,13.7706,284.082,0.74,59
1,6,91,13.7479,346.667,0.7,59
1,6,91,13.7641,293.333,0.76,59
1,6,91,13.7316,306.667,0.7,59
1,7,60,19.8601,330,0.74,60
1,7,60,19.8113,410,0.66,60
1,7,60,19.7917,345.319,0.66,60
1,7,60,19.8178,330,0.7,60
1,7,60,19.8763,263.333,0.78,60
1,7,60,19.8015,334.898,0.68,60
1,7,60,19.795,503.333,0.62,60
1,7,60,19.769,498.163,0.62,60
1,7,60,19.821,316.667,0.74,60
1,7,60,19.7885,370,0.7,60
1,7,60,19.8308,294.082,0.74,60
1,7,60,19.8113,290,0.74,60
1,7,60,19.8666,396.667,0.72,60
1,7,60,19.7755,530,0.58,60
1,7,60,19.8958,210,0.82,60
1,7,91,22.0151,446.667,0.66,61
1,7,91,21.9273,673.333,0.56,61
1,7,91,22.0444,308.333,0.74,61
1,7,91,21.9468,660,0.56,61
1,7,91,22.0054,526.667,0.56,61
1,7,91,21.9696,475,0.58,61
1,7,91,21.9859,548.98,0.58,61
1,7,91,21.9501,475,0.56,61
1,7,91,22.09,317.687,0.7,61
1,7,91,22.0574,340,0.74,61
1,7,91,22.0054,358.503,0.68,61
1,7,91,22.0997,308.333,0.72,61
1,7,91,22.0769,294.444,0.72,61
1,7,91,22.0607,433.333,0.7,61
1,7,91,22.0802,286.667,0.74,61
1,7,92,22.0672,393.333,0.72,62
1,7,92,22.0086,393.333,0.68,62
1,7,92,22.0835,317.687,0.76,62
1,7,92,22.09,366.667,0.7,62
1,7,92,22.0769,340,0.72,62
1,7,92,22.0477,353.333,0.7,62
1,7,92,22.0347,473.333,0.7,62
1,7,92,21.9566,366.667,0.64,62
1,7,92,22.0347,273.333,0.78,62
1,7,92,22.0347,366.667,0.7,62
1,7,92,22.0737,340,0.72,62
1,7,92,22.0021,433.333,0.68,62
1,7,92,22.0412,304.082,0.74,62
1,7,92,22.0477,326.667,0.7,62
1,7,92,21.9631,433.333,0.6,62
1,8,60,20.2253,222.449,0.8,63
1,8,60,20.1504,340,0.72,63
1,8,60,20.1504,420,0.72,63
1,8,60,20.0333,473.333,0.64,63
1,8,60,20.1537,340,0.72,63
1,8,60,20.1147,521.769,0.68,63
1,8,60,20.1602,246.667,0.82,63
1,8,60,20.1114,393.333,0.7,63
1,8,60,20.1439,313.333,0.74,63
1,8,60,20.1439,331.293,0.68,63
1,8,60,20.2025,222.449,0.82,63
1,8,60,20.196,286.667,0.76,63
1,8,60,20.1277,393.333,0.66,63
1,8,60,20.0886,326.667,0.72,63
1,8,60,20.1537,380,0.72,63
1,8,63,22.0086,494.558,0.66,64
1,8,63,22.0412,326.667,0.7,64
1,8,63,22.0379,340,0.68,64
1,8,63,21.9696,380,0.66,64
1,8,63,22.0574,340,0.7,64
1,8,63,22.0607,340,0.7,64
1,8,63,21.9436,486.667,0.62,64
1,8,63,22.0314,399.32,0.68,64
1,8,63,22.0379,358.503,0.68,64
1,8,63,22.0607,420,0.66,64
1,8,63,22.0477,300,0.74,64
1,8,63,22.0835,266.667,0.76,64
1,8,63,21.9663,372.109,0.66,64
1,8,63,22.0997,340,0.72,64
1,8,63,22.0574,426.531,0.66,64
1,8,88,24.3264,350,0.76,65
1,8,88,24.18,616.667,0.58,65
1,8,88,24.232,354.898,0.72,65
1,8,88,24.219,496.667,0.64,65
1,8,88,24.219,483.333,0.64,65
1,8,88,24.3231,416.667,0.68,65
1,8,88,24.2515,416.667,0.66,65
1,8,88,24.3068,363.333,0.74,65
1,8,88,24.3784,259.66,0.78,65
1,8,88,24.3231,327.687,0.72,65
1,8,88,24.2873,363.333,0.68,65
1,8,88,24.1507,443.333,0.6,65
1,8,88,24.206,395.714,0.66,65
1,8,88,24.3622,363.333,0.76,65
1,8,88,24.437,205.238,0.86,65
1,8,90,24.3101,523.333,0.74,66
1,8,90,24.2613,403.333,0.68,66
1,8,90,24.2646,403.333,0.68,66
1,8,90,24.3687,283.333,0.78,66
1,8,90,24.3654,270,0.8,66
1,8,90,24.3882,323.333,0.82,66
1,8,90,24.2841,363.333,0.7,66
1,8,90,24.2613,409.32,0.64,66
1,8,90,24.2125,656.667,0.56,66
1,8,90,24.1507,496.667,0.64,66
1,8,90,24.3654,246.054,0.82,66
1,8,90,24.3491,237.66,0.8,66
1,8,90,24.245,327.687,0.72,66
1,8,90,24.1865,416.667,0.66,66
1,8,90,24.3296,283.333,0.76,66
3,1,60,20.6663,150.4,1,0
3,1,60,20.6988,150.4,1,0
3,1,60,20.6956,163.933,0.98,0
3,1,60,20.6825,163.533,0.98,0
3,1,60,20.6337,163.333,0.98,0
3,1,60,20.6565,190.2,0.94,0
3,1,60,20.6598,150.6,1,0
3,1,60,20.65,150,1,0
3,1,60,20.6403,176.867,0.96,0
3,1,60,20.6695,190.8,0.94,0
3,1,60,20.6533,150.4,1,0
3,1,60,20.6793,163.733,0.98,0
3,1,60,20.6207,190,0.94,0
3,1,60,20.7118,190.6,0.94,0
3,1,60,20.6533,150,1,0
3,1,69,18.7203,150.4,1,1
3,1,69,18.6877,150.4,1,1
3,1,69,18.691,150,1,1
3,1,69,18.717,163.733,0.98,1
3,1,69,18.6812,150.6,1,1
3,1,69,18.7268,150.6,1,1
3,1,69,18.7105,150.4,1,1
3,1,69,18.704,150.4,1,1
3,1,69,18.7105,150,1,1
3,1,69,18.7105,151.8,1,1
3,1,69,18.7072,150.2,1,1
3,1,69,18.6975,163.533,0.98,1
3,1,69,18.691,150,1,1
3,1,69,18.6942,163.533,0.98,1
3,1,69,18.7072,150.4,1,1
3,2,60,25.0066,143.733,0.98,2
3,2,60,25.0554,131.2,1,2
3,2,60,24.9675,130,1,2
3,2,60,24.9968,130,1,2
3,2,60,24.9968,130.2,1,2
3,2,60,24.9805,130,1,2
3,2,60,24.974,130,1,2
3,2,60,24.9838,130,1,2
3,2,60,24.9805,130.2,1,2
3,2,60,24.987,130.2,1,2
3,2,60,25.0033,130.2,1,2
3,2,60,24.9773,131,1,2
3,2,60,24.9838,130.6,1,2
3,2,60,25.0098,130.6,1,2
3,2,60,25.0033,130.8,1,2
3,2,72,28.9938,130,1,3
3,2,72,29.0036,130,1,3
3,2,72,29.0133,130.2,1,3
3,2,72,29.0068,130.4,1,3
3,2,72,29.0101,130,1,3
3,2,72,29.0068,130,1,3
3,2,72,29.0328,130.8,1,3
3,2,72,29.0068,157.267,0.96,3
3,2,72,29.0133,130.4,1,3
3,2,72,28.9938,130.2,1,3
3,2,72,29.0231,130.6,1,3
3,2,72,29.0101,130,1,3
3,2,72,29.0036,130.4,1,3
3,2,72,29.0101,130.2,1,3
3,2,72,29.0101,130.8,1,3
3,2,87,25.8493,160.2,1,4
3,2,87,25.8428,160,1,4
3,2,87,25.8395,160.4,1,4
3,2,87,25.8395,160.2,1,4
3,2,87,25.8395,160.4,1,4
3,2,87,25.8525,160.4,1,4
3,2,87,25.8525,160.4,1,4
3,2,87,25.8265,160.2,1,4
3,2,87,25.846,160,1,4
3,2,87,25.8525,160.6,1,4
3,2,87,25.859,174.133,0.98,4
3,2,87,25.8558,160.4,1,4
3,2,87,25.8265,160.2,1,4
3,2,87,25.8298,160.4,1,4
3,2,87,25.8428,160.6,1,4
3,4,60,31.789,150.4,1,5
3,4,60,31.7695,150.2,1,5
3,4,60,31.7923,150,1,5
3,4,60,31.7858,150.4,1,5
3,4,60,31.763,150,1,5
3,4,60,31.776,150,1,5
3,4,60,31.7825,163.933,0.98,5
3,4,60,31.7858,150,1,5
3,4,60,31.7923,150.4,1,5
3,4,60,31.7728,150,1,5
3,4,60,31.7956,150.4,1,5
3,4,60,31.7695,150,1,5
3,4,60,31.7695,150,1,5
3,4,60,31.776,150.2,1,5
3,4,60,31.7956,150,1,5
3,4,90,28.1126,170.2,1,6
3,4,90,28.1191,170.4,1,6
